	sample	Bin	Dataset	Complete	Single	Duplicated	Fragmented	Missing	n_markers	Scaffold N50	Contigs N50	Percent gaps	Number of scaffolds	Completeness	Contamination	Completeness_Model_Used	Translation_Table_Used	Coding_Density	Contig_N50	Average_Gene_Length	Genome_Size	GC_Content	Total_Coding_Sequences	Additional_Notes	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings	n_genes_called	n_genes_mapped	n_contigs	taxonomic_level	proportion_genes_retained_in_major_clades	genes_retained_index	clade_separation_score	contamination_portion	n_effective_surplus_clades	mean_hit_identity	reference_representation_score	pass.GUNC	# contigs (>= 0 bp)	# contigs (>= 1000 bp)	# contigs (>= 5000 bp)	# contigs (>= 10000 bp)	# contigs (>= 25000 bp)	# contigs (>= 50000 bp)	Total length (>= 0 bp)	Total length (>= 1000 bp)	Total length (>= 5000 bp)	Total length (>= 10000 bp)	Total length (>= 25000 bp)	Total length (>= 50000 bp)	# contigs	Largest contig	Total length	GC (%)	N50	N90	auN	L50	L90	# N's per 100 kbp
10	bc2162_metawgs	bc2162_metaWGS_bin_739	bacteria_odb10	35.5	25.8	9.7	3.2	61.3	124	1061221	1061221	0.000%	65	67.02	27.6	Neural Network (Specific Model)	11	0.837	1061221	313.4257439446367	8100940	0.74	7225	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.5	0.626	GCF_900141985.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__Nocardiopsis flavescens	97.5	0.626	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Streptosporangiaceae;g__Nocardiopsis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_030766825.1, s__Nocardiopsis sp030766825, 95.0, 88.37, 0.369; GCF_018316655.1, s__Nocardiopsis changdeensis, 95.0, 87.9, 0.405; GCF_028882275.1, s__Nocardiopsis sp028882275, 95.0, 85.2, 0.323; GCF_009830945.1, s__Nocardiopsis sp009830945, 95.0, 82.79, 0.155; GCF_000092985.1, s__Nocardiopsis dassonvillei, 95.0, 82.5, 0.171; GCA_002529455.1, s__Nocardiopsis fusca, 95.0, 82.4, 0.174; GCF_012396365.1, s__Nocardiopsis alborubida, 95.0, 82.17, 0.155; GCF_001905145.1, s__Nocardiopsis sp001905145, 95.0, 82.06, 0.164; GCF_008638365.1, s__Nocardiopsis quinghaiensis, 95.0, 82.04, 0.164; GCF_008638415.1, s__Nocardiopsis sinuspersici, 95.0, 82.02, 0.161; GCF_014203695.1, s__Nocardiopsis algeriensis, 95.0, 81.99, 0.184; GCF_026642255.1, s__Nocardiopsis nanhaiensis_A, 95.0, 81.94, 0.152	26.83	11.0			7277	7097	65	family	0.98	0.96	0.48	0.02	0.04	0.94	0.9	False	65	65	65	65	51	29	8100940	8100940	8100940	8100940	7824078	7025308	65	1612020	8100940	74.27	1061221	39634	789475.6	3	35	0.0
11	bc2163_metawgs	bc2163_metaWGS_bin_155	bacteria_odb10	57.2	55.6	1.6	6.5	36.3	124	37217	37217	0.000%	111	58.06	6.0	Gradient Boost (General Model)	11	0.813	37217	272.0074503311258	3623154	0.69	3624	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__						GCA_946221825.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__Nesterenkonia sp946221825	95.32	0.29	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_017876395.1, s__Nesterenkonia lacusekhoensis, 95.0, 91.66, 0.265; GCF_014642675.1, s__Nesterenkonia cremea, 95.0, 90.12, 0.221	52.75	11.0	0.996		3580	3355	111	order	0.96	0.9	0.97	0.34	0.81	0.82	0.74	False	111	111	111	110	70	17	3623154	3623154	3623154	3613272	2837293	973351	111	70664	3623154	68.98	37217	19875	38702.7	37	89	0.0
12	bc2164_HifiMAG	semibin2_15	bacteria_odb10	39.5	37.1	2.4	4.8	55.7	124	64684	64684	0.000%	105	51.07	9.85	Neural Network (Specific Model)	11	0.843	64684	303.7080745341615	5725782	0.73	5313	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__						GCA_003268675.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces bacillaris	91.92	0.372	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_002082585.1, s__Streptomyces albolongus, 95.0, 88.77, 0.276; GCF_000718135.1, s__Streptomyces cyaneofuscatus, 95.0, 87.96, 0.29; GCF_003610995.1, s__Streptomyces sp003116725, 95.0, 87.87, 0.285; GCF_009865135.1, s__Streptomyces sp009865135, 95.0, 87.77, 0.294; GCF_014650075.1, s__Streptomyces microflavus, 95.0, 87.58, 0.304; GCF_001905595.1, s__Streptomyces sp001905595, 95.0, 86.39, 0.252; GCF_001687325.1, s__Streptomyces sp001687325, 95.0, 86.09, 0.216; GCF_003501885.1, s__Streptomyces globisporus_D, 95.0, 86.05, 0.192; GCF_014649875.1, s__Streptomyces rubiginosohelvolus, 95.7, 85.67, 0.213; GCF_014648875.1, s__Streptomyces parvus, 95.06, 85.65, 0.218; GCF_002910905.1, s__Streptomyces sp002910905, 95.0, 85.58, 0.2; GCF_016901035.1, s__Streptomyces durocortorensis, 95.0, 85.56, 0.192; GCF_002382885.1, s__Streptomyces sp002382885, 95.0, 85.51, 0.186; GCF_018866325.1, s__Streptomyces sp001895105, 95.0, 85.49, 0.196; GCF_014649035.1, s__Streptomyces sindenensis, 95.0, 85.48, 0.205; GCF_002154345.1, s__Streptomyces fimicarius, 95.0, 85.47, 0.194; GCF_018619185.1, s__Streptomyces sp018619185, 95.0, 85.45, 0.197; GCF_900460065.1, s__Streptomyces griseus, 95.0, 85.41, 0.223; GCA_014649555.1, s__Streptomyces globisporus, 96.16, 85.25, 0.206; GCA_002551355.1, s__Streptomyces sp002551355, 95.0, 85.24, 0.205; GCF_028747205.1, s__Streptomyces sp028747205, 95.0, 85.24, 0.201; GCF_000718455.1, s__Streptomyces globisporus_A, 95.0, 85.22, 0.195; GCF_000717645.1, s__Streptomyces californicus, 95.0, 85.09, 0.183; GCF_028622875.1, s__Streptomyces sp002551245, 95.0, 85.02, 0.192; GCF_014650675.1, s__Streptomyces anulatus, 95.0, 85.01, 0.212; GCF_000721175.1, s__Streptomyces anulatus_C, 95.0, 84.98, 0.192; GCF_030817475.1, s__Streptomyces sp030817475, 95.0, 84.72, 0.176; GCF_001905905.1, s__Streptomyces sp001905905, 95.0, 84.08, 0.169; GCF_003846185.1, s__Streptomyces sp003846185, 95.0, 83.64, 0.159	30.45	11.0	0.998		5244	5044	105	family	0.96	0.92	0.97	0.03	0.06	0.87	0.81	False	105	105	105	105	93	43	5725782	5725782	5725782	5725782	5495150	3713597	105	244439	5725782	72.58	64684	28833	80277.8	28	81	0.0
13	bc2164_HifiMAG	semibin2_16	bacteria_odb10	22.6	22.6	0.0	0.8	76.6	124	35339	35339	0.000%	7	4.6	0.0	Neural Network (Specific Model)	11	0.815	35339	246.0514705882353	245048	0.7	272	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__						GCF_002005565.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces sp002005565	85.25	0.212	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000721235.1, s__Streptomyces olivaceus, 95.0, 97.61, 0.334; GCF_018982965.1, s__Streptomyces sp018982965, 95.0, 92.68, 0.266; GCF_019049325.1, s__Streptomyces sp019049325, 95.0, 92.27, 0.256; GCF_027947595.1, s__Streptomyces lienomycini, 95.0, 91.21, 0.221; GCA_000720845.1, s__Streptomyces sp000720845, 95.0, 91.19, 0.207; GCF_014280945.1, s__Streptomyces salinarius, 95.0, 91.08, 0.208; GCF_020404845.1, s__Streptomyces hyderabadensis, 95.0, 90.43, 0.203; GCF_002939385.1, s__Streptomyces sp002939385, 95.0, 90.3, 0.216; GCF_014650435.1, s__Streptomyces tendae, 95.0, 90.21, 0.198; GCF_004364245.1, s__Streptomyces sp004364245, 95.0, 90.15, 0.194; GCF_000717995.1, s__Streptomyces violaceorubidus, 95.0, 90.01, 0.189; GCF_003947455.1, s__Streptomyces sp003947455, 95.0, 89.87, 0.2; GCF_029813785.1, s__Streptomyces sp029813785, 95.0, 89.68, 0.174; GCF_003671715.1, s__Streptomyces sp003671715, 95.0, 89.66, 0.186; GCF_003369795.1, s__Streptomyces sp003369795, 95.0, 89.33, 0.226; GCF_003112595.1, s__Streptomyces rubrogriseus, 95.18, 89.25, 0.218; GCF_014651155.1, s__Streptomyces anthocyanicus, 96.85, 89.14, 0.219; GCF_003112555.1, s__Streptomyces coelicoflavus, 95.0, 88.78, 0.222; GCA_001517125.1, s__Streptomyces canus_D, 95.0, 88.73, 0.216; GCF_001267885.1, s__Streptomyces ambofaciens, 95.0, 88.56, 0.187; GCF_028473745.1, s__Streptomyces sp001905385, 95.0, 88.25, 0.199; GCF_002005225.1, s__Streptomyces pactum_A, 95.0, 87.95, 0.2; GCF_014649815.1, s__Streptomyces mutabilis, 95.0, 87.91, 0.201; GCF_014650995.1, s__Streptomyces viridiviolaceus, 95.0, 87.9, 0.174; GCF_019049255.1, s__Streptomyces sp019049255, 95.0, 87.59, 0.185; GCF_002155895.1, s__Streptomyces rochei, 95.0, 87.51, 0.178; GCF_003112575.1, s__Streptomyces ardesiacus, 95.0, 87.26, 0.207; GCF_002910825.1, s__Streptomyces sp002910825, 95.0, 87.11, 0.166; GCA_002154585.1, s__Streptomyces pseudogriseolus, 95.0, 87.1, 0.153; GCA_014649355.1, s__Streptomyces althioticus, 95.0, 87.05, 0.16; GCF_001905725.1, s__Streptomyces sp001905725, 95.0, 86.82, 0.167; GCA_014650475.1, s__Streptomyces albogriseolus, 95.0, 86.61, 0.164; GCF_000718785.1, s__Streptomyces sp000718785, 95.0, 86.47, 0.179; GCF_009862125.1, s__Streptomyces sp009862125, 95.0, 86.39, 0.167; GCF_014649155.1, s__Streptomyces griseoviridis, 95.0, 86.28, 0.168; GCA_014655195.1, s__Streptomyces cellulosae, 95.0, 86.25, 0.165; GCA_020873915.1, s__Streptomyces sp020873915, 95.0, 86.14, 0.156; GCF_000725125.1, s__Streptomyces toyocaensis, 95.0, 86.11, 0.168; GCF_014648815.1, s__Streptomyces flaveolus, 95.0, 86.03, 0.206; GCF_009852415.1, s__Streptomyces sp009852415, 95.0, 86.0, 0.159; GCF_014534645.1, s__Streptomyces griseicoloratus, 95.0, 85.72, 0.194; GCF_010548465.1, s__Streptomyces sp010548465, 95.0, 85.57, 0.157; GCF_014655295.1, s__Streptomyces fumanus, 95.0, 85.56, 0.155; GCF_014203535.1, s__Streptomyces griseostramineus, 95.0, 85.41, 0.164; GCA_014650055.1, s__Streptomyces malachitofuscus, 95.0, 85.36, 0.193; GCF_014649995.1, s__Streptomyces griseoflavus, 95.0, 85.36, 0.16; GCA_014650015.1, s__Streptomyces griseoloalbus, 95.0, 85.35, 0.153; GCF_014648855.1, s__Streptomyces parvulus, 95.0, 85.18, 0.221; GCA_014656175.1, s__Streptomyces werraensis, 95.0, 85.07, 0.159; GCF_008312835.1, s__Streptomyces marokkonensis, 95.0, 85.02, 0.181; GCA_014649575.1, s__Streptomyces griseoincarnatus, 95.11, 85.01, 0.15; GCF_014649835.1, s__Streptomyces pilosus, 95.0, 84.96, 0.196; GCA_003248315.1, s__Streptomyces sp003248315, 95.0, 84.94, 0.171; GCF_002899455.1, s__Streptomyces sp002899455, 95.0, 84.93, 0.165; GCF_003665435.1, s__Streptomyces fungicidicus, 95.0, 84.65, 0.158; GCF_025290915.1, s__Streptomyces sp025290915, 95.0, 84.41, 0.16; GCF_002078235.1, s__Streptomyces viridosporus, 95.0, 84.34, 0.163; GCF_029813775.1, s__Streptomyces sp029813775, 95.0, 84.34, 0.156; GCF_012034205.1, s__Streptomyces composti, 95.0, 83.62, 0.153; GCF_001279005.1, s__Streptomyces caelestis_A, 95.0, 83.46, 0.162; GCF_000721605.1, s__Streptomyces sp000721605, 95.0, 83.41, 0.168; GCA_014647975.1, s__Streptomyces fumigatiscleroticus, 95.0, 83.24, 0.178	14.92	11.0	0.99412	Genome domain questionable ( 15.0% Bacterial, 7.5% Archaeal)	267	245	7	genus	0.93	0.85	0.93	0.18	0.46	0.88	0.75	False	7	7	7	7	7	1	245048	245048	245048	245048	245048	51863	7	51863	245048	69.77	35339	25568	37476.6	3	7	0.0
14	bc2164_HifiMAG	semibin2_6	bacteria_odb10	38.7	36.3	2.4	9.7	51.6	124	43425	43425	0.000%	211	51.59	4.8	Gradient Boost (General Model)	11	0.708	43425	233.39295952299048	8568388	0.5	8721	None	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__Paenibacillus_D daejeonensis	GCF_000378385.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__Paenibacillus_D daejeonensis	98.05	0.5	GCF_000378385.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__Paenibacillus_D daejeonensis	98.05	0.5	d__Bacteria;p__Bacillota;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments		43.93	11.0			8924	5282	211	phylum	0.94	0.56	0.72	0.13	0.3	0.87	0.48	False	211	211	211	211	189	47	8568388	8568388	8568388	8568388	8130905	3059304	211	98008	8568388	50.29	43425	27002	47056.4	74	173	0.0
15	bc2165_lorbin	bin_13	bacteria_odb10	62.1	55.6	6.5	7.3	30.6	124	41611	41611	0.000%	73	60.9	9.18	Gradient Boost (General Model)	11	0.861	41611	239.32715529345688	2948588	0.65	3561	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	GCF_028553725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	96.01	0.625	GCF_028553725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus alcaliphilus	96.01	0.625	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_003709565.1, s__Paracoccus siganidrum, 95.0, 84.51, 0.335; GCF_018860165.1, s__Paracoccus marinaquae, 95.0, 82.03, 0.158	38.67	11.0		Genome has more than 12.5% of markers with multiple hits	3512	3393	73	genus	0.87	0.84	0.54	0.02	0.05	0.95	0.8	False	73	73	73	73	61	12	2948588	2948588	2948588	2948588	2683404	798474	73	107693	2948588	64.63	41611	26071	46272.8	27	60	0.0
16	bc2165_lorbin	bin_15	bacteria_odb10	69.3	63.7	5.6	8.1	22.6	124	146459	146459	0.000%	28	68.24	4.86	Gradient Boost (General Model)	11	0.807	146459	287.62339796253696	3244859	0.71	3043	None	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces albidoflavus	GCF_000719955.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces albidoflavus	98.89	0.785	GCF_000719955.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__Streptomyces albidoflavus	98.89	0.785	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptomycetales;f__Streptomycetaceae;g__Streptomyces;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCF_011170125.1, s__Streptomyces diastaticus, 95.0, 91.98, 0.645; GCF_009908195.1, s__Streptomyces boluensis, 95.0, 82.45, 0.151; GCF_016905445.1, s__Streptomyces sp016905445, 95.0, 82.26, 0.15; GCF_001419745.1, s__Streptomyces silaceus, 95.0, 82.17, 0.164; GCA_004010275.1, s__Streptomyces huasconensis, 95.0, 82.13, 0.153; GCF_011193355.1, s__Streptomyces sp011193355, 95.0, 81.97, 0.163; GCF_004127445.1, s__Streptomyces alfalfae, 95.0, 81.88, 0.171; GCF_014656055.1, s__Streptomyces griseosporeus, 95.0, 81.75, 0.151; GCF_029968095.1, s__Streptomyces sp029968095, 95.0, 81.75, 0.151; GCF_002556545.1, s__Streptomyces formicae_A, 95.0, 81.72, 0.157; GCF_014650875.1, s__Streptomyces minutiscleroticus, 95.0, 81.7, 0.152; GCF_001514125.1, s__Streptomyces longwoodensis, 95.0, 81.6, 0.162; GCF_020026305.1, s__Streptomyces sp020026305, 95.0, 81.6, 0.16; GCF_008642335.1, s__Streptomyces venezuelae_F, 95.0, 81.57, 0.16; GCF_030388665.1, s__Streptomyces flavofungini_A, 95.0, 81.56, 0.152; GCF_000761215.1, s__Streptomyces glaucescens_B, 95.0, 81.53, 0.15; GCF_005280195.1, s__Streptomyces galbus, 95.0, 81.48, 0.155; GCF_008704795.1, s__Streptomyces spectabilis, 95.0, 81.48, 0.153; GCF_008642315.1, s__Streptomyces venezuelae_D, 95.0, 81.47, 0.156; GCF_008642355.1, s__Streptomyces venezuelae_B, 95.0, 81.46, 0.153; GCF_031157275.1, s__Streptomyces sp031157275, 95.0, 81.46, 0.152; GCF_008704495.1, s__Streptomyces kanamyceticus, 95.0, 81.44, 0.159; GCF_014621695.1, s__Streptomyces xanthii, 95.0, 81.41, 0.164; GCF_000373565.1, s__Streptomyces sp000373565, 95.0, 81.38, 0.153; GCF_008704395.1, s__Streptomyces alboniger, 95.0, 81.33, 0.17; GCF_029968015.1, s__Streptomyces sp029968015, 95.0, 81.28, 0.151; GCF_026810505.1, s__Streptomyces sp026810505, 95.0, 81.24, 0.158; GCF_014649775.1, s__Streptomyces longisporoflavus, 95.0, 81.0, 0.152	59.82	11.0			3088	2947	28	order	0.96	0.91	1.0	0.02	0.05	0.96	0.87	False	28	28	28	28	27	22	3244859	3244859	3244859	3244859	3225488	3034612	28	346087	3244859	71.41	146459	62861	171742.1	8	20	0.0
17	bc2165_lorbin	bin_17	bacteria_odb10	54.8	50.0	4.8	2.4	42.8	124	46161	46161	0.000%	94	57.57	9.62	Neural Network (Specific Model)	11	0.855	46161	265.71804680468045	4126474	0.63	4444	None	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium_A;s__											d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium_A;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree		43.67	11.0	0.93494	Genome has more than 10.0% of markers with multiple hits	4444	4228	94	family	0.88	0.83	0.7	0.4	1.2	0.82	0.69	False	94	94	94	93	77	23	4126474	4126474	4126474	4117315	3765631	1804859	94	349439	4126474	62.98	46161	26795	73702.5	29	76	0.0
18	bc2165_lorbin	bin_19	bacteria_odb10	38.7	37.1	1.6	4.8	56.5	124	50613	50613	0.000%	48	47.81	3.28	Neural Network (Specific Model)	11	0.873	50613	250.66679389312972	2242707	0.55	2620	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__						GCF_000506985.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__Advenella kashmirensis_A	90.86	0.674	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Advenella;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree		36.84	11.0	0.99493	Genome not assigned to closest species as it falls outside its pre-defined ANI radius	2542	2437	48	genus	0.87	0.84	0.99	0.07	0.15	0.92	0.77	False	48	48	48	48	43	19	2242707	2242707	2242707	2242707	2133055	1221797	48	130619	2242707	54.53	50613	31160	55244.8	18	39	0.0
19	bc2165_lorbin	bin_20	bacteria_odb10	36.3	33.9	2.4	7.3	56.4	124	37468	37468	0.000%	74	35.76	4.73	Neural Network (Specific Model)	11	0.866	37468	269.24791086350973	2664113	0.66	2872	None	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__						GCF_902859725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__Achromobacter mucicolens	92.99	0.46	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Achromobacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023432075.1, s__Achromobacter sp023432075, 95.0, 93.37, 0.372; GCF_002966795.1, s__Achromobacter spanius_D, 95.0, 88.17, 0.412; GCF_902859585.1, s__Achromobacter animicus, 95.0, 88.1, 0.394; GCA_003454835.1, s__Achromobacter sp003454835, 95.0, 87.84, 0.247; GCF_900156745.1, s__Achromobacter sp900156745, 95.0, 86.54, 0.369; GCF_013116765.2, s__Achromobacter deleyi_A, 95.0, 85.48, 0.286; GCF_001428845.1, s__Achromobacter sp001428845, 95.0, 85.26, 0.292; GCF_000236785.1, s__Achromobacter arsenitoxydans, 95.0, 85.24, 0.309; GCF_001571245.1, s__Achromobacter piechaudii, 95.0, 84.54, 0.222; GCF_900496975.1, s__Achromobacter veterisilvae, 95.0, 84.53, 0.227; GCF_903652925.1, s__Achromobacter anxifer, 95.0, 84.24, 0.229; GCF_016127315.1, s__Achromobacter insuavis_A, 95.0, 84.24, 0.227; GCF_000165835.1, s__Achromobacter xylosoxidans_B, 95.0, 84.23, 0.223; GCF_001571365.1, s__Achromobacter denitrificans, 95.0, 84.19, 0.234; GCF_902859645.1, s__Achromobacter insuavis, 95.47, 84.16, 0.217; GCF_900496965.1, s__Achromobacter agilis, 95.0, 84.11, 0.208; GCF_902859695.1, s__Achromobacter ruhlandii, 95.0, 84.08, 0.228; GCF_002192695.1, s__Achromobacter xylosoxidans_C, 95.0, 84.03, 0.212; GCF_902859705.1, s__Achromobacter deleyi, 95.0, 83.97, 0.221; GCF_013267355.1, s__Achromobacter pestifer_A, 95.0, 83.93, 0.213; GCF_902859745.1, s__Achromobacter dolens, 95.0, 83.93, 0.211; GCF_012928505.1, s__Achromobacter sp012928505, 95.0, 83.85, 0.202; GCF_002209535.1, s__Achromobacter marplatensis, 95.0, 83.82, 0.21; GCF_014170305.1, s__Achromobacter sp014170305, 95.0, 83.79, 0.2; GCF_002975275.1, s__Achromobacter sp002975275, 95.0, 83.75, 0.221; GCF_002885955.2, s__Achromobacter pulmonis_A, 95.0, 83.75, 0.209; GCF_014170335.1, s__Achromobacter sp014170335, 95.0, 83.72, 0.214; GCF_001457475.1, s__Achromobacter xylosoxidans, 95.0, 83.67, 0.221; GCF_902859625.1, s__Achromobacter pestifer, 95.0, 83.61, 0.197; GCF_902859595.1, s__Achromobacter kerstersii, 95.0, 83.6, 0.207; GCA_016428805.1, s__Achromobacter sp016428805, 95.0, 83.57, 0.182; GCF_003994415.1, s__Achromobacter spanius_C, 95.0, 83.56, 0.207; GCF_902859765.1, s__Achromobacter pulmonis, 95.0, 83.56, 0.202; GCF_014490035.1, s__Achromobacter bronchisepticus_A, 95.0, 83.55, 0.225; GCF_902859735.1, s__Achromobacter aegrifaciens, 95.0, 83.43, 0.216; GCF_000757485.1, s__Achromobacter sp000757485, 95.0, 83.39, 0.201; GCF_029637605.1, s__Achromobacter spanius_E, 95.0, 83.29, 0.206; GCF_003600685.1, s__Achromobacter spanius_B, 95.0, 83.23, 0.207; GCF_002209555.1, s__Achromobacter insolitus, 95.0, 83.15, 0.189; GCF_002812705.1, s__Achromobacter spanius, 95.0, 83.04, 0.202; GCF_002902905.1, s__Achromobacter sp002902905, 95.0, 82.51, 0.16; GCF_030864005.1, s__Achromobacter sp030864005, 95.0, 82.5, 0.153	28.02	11.0	1.0		2833	2728	74	order	0.91	0.88	1.0	0.15	0.35	0.84	0.74	False	74	74	74	74	55	11	2664113	2664113	2664113	2664113	2265639	736166	74	101099	2664113	66.49	37468	23434	43603.5	25	61	0.0
